patient_id	cohort	tissue	BLD__Hallmark::HALLMARK_ADIPOGENESIS	BLD__Hallmark::HALLMARK_ALLOGRAFT_REJECTION	BLD__Hallmark::HALLMARK_ANDROGEN_RESPONSE	BLD__Hallmark::HALLMARK_ANGIOGENESIS	BLD__Hallmark::HALLMARK_APICAL_JUNCTION	BLD__Hallmark::HALLMARK_APICAL_SURFACE	BLD__Hallmark::HALLMARK_APOPTOSIS	BLD__Hallmark::HALLMARK_BILE_ACID_METABOLISM	BLD__Hallmark::HALLMARK_CHOLESTEROL_HOMEOSTASIS	BLD__Hallmark::HALLMARK_COAGULATION	BLD__Hallmark::HALLMARK_COMPLEMENT	BLD__Hallmark::HALLMARK_DNA_REPAIR	BLD__Hallmark::HALLMARK_E2F_TARGETS	BLD__Hallmark::HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	BLD__Hallmark::HALLMARK_ESTROGEN_RESPONSE_EARLY	BLD__Hallmark::HALLMARK_ESTROGEN_RESPONSE_LATE	BLD__Hallmark::HALLMARK_FATTY_ACID_METABOLISM	BLD__Hallmark::HALLMARK_G2M_CHECKPOINT	BLD__Hallmark::HALLMARK_GLYCOLYSIS	BLD__Hallmark::HALLMARK_HEDGEHOG_SIGNALING	BLD__Hallmark::HALLMARK_HEME_METABOLISM	BLD__Hallmark::HALLMARK_HYPOXIA	BLD__Hallmark::HALLMARK_IL2_STAT5_SIGNALING	BLD__Hallmark::HALLMARK_IL6_JAK_STAT3_SIGNALING	BLD__Hallmark::HALLMARK_INFLAMMATORY_RESPONSE	BLD__Hallmark::HALLMARK_INTERFERON_ALPHA_RESPONSE	BLD__Hallmark::HALLMARK_INTERFERON_GAMMA_RESPONSE	BLD__Hallmark::HALLMARK_KRAS_SIGNALING_DN	BLD__Hallmark::HALLMARK_KRAS_SIGNALING_UP	BLD__Hallmark::HALLMARK_MITOTIC_SPINDLE	BLD__Hallmark::HALLMARK_MTORC1_SIGNALING	BLD__Hallmark::HALLMARK_MYC_TARGETS_V1	BLD__Hallmark::HALLMARK_MYC_TARGETS_V2	BLD__Hallmark::HALLMARK_MYOGENESIS	BLD__Hallmark::HALLMARK_NOTCH_SIGNALING	BLD__Hallmark::HALLMARK_OXIDATIVE_PHOSPHORYLATION	BLD__Hallmark::HALLMARK_P53_PATHWAY	BLD__Hallmark::HALLMARK_PANCREAS_BETA_CELLS	BLD__Hallmark::HALLMARK_PEROXISOME	BLD__Hallmark::HALLMARK_PI3K_AKT_MTOR_SIGNALING	BLD__Hallmark::HALLMARK_PROTEIN_SECRETION	BLD__Hallmark::HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	BLD__Hallmark::HALLMARK_SPERMATOGENESIS	BLD__Hallmark::HALLMARK_TGF_BETA_SIGNALING	BLD__Hallmark::HALLMARK_TNFA_SIGNALING_VIA_NFKB	BLD__Hallmark::HALLMARK_UNFOLDED_PROTEIN_RESPONSE	BLD__Hallmark::HALLMARK_UV_RESPONSE_DN	BLD__Hallmark::HALLMARK_UV_RESPONSE_UP	BLD__Hallmark::HALLMARK_WNT_BETA_CATENIN_SIGNALING	BLD__Hallmark::HALLMARK_XENOBIOTIC_METABOLISM	BLD__pathway::IL17_signaling	BLD__pathway::IL23_signaling	BLD__pathway::TNF_NFkB	BLD__pathway::Type_I_interferon	BLD__pathway::Type_II_interferon	BLD__pathway::JAK_STAT	BLD__pathway::Antigen_presentation	BLD__pathway::Complement	BLD__pathway::Neutrophil_activation	BLD__pathway::Keratinocyte_differentiation	BLD__pathway::Endothelial_activation	BLD__pathway::Hypoxia	BLD__pathway::Oxidative_stress	BLD__pathway::Lipid_metabolism	BLD__pathway::Insulin_signaling	BLD__pathway::mTOR	BLD__pathway::ECM_organization	BLD__pathway::TGF_beta	BLD__pathway::Apoptosis	BLD__pathway::Cell_cycle	BLD__regulon::AP1_activity	BLD__cell_state::Fibroblast	BLD__cell_state::Endothelial	BLD__cell_state::T_cells	BLD__cell_state::CD8_TRM	BLD__cell_state::Th17_like	BLD__cell_state::Dendritic_cells	BLD__cell_state::Monocytes_macrophages	BLD__cell_state::Neutrophils	BLD__cell_state::B_cells	BLD__cell_state::NK_cells
1001	discovery	Whole Blood	0.2831060441343476	0.24937034596208582	0.3428784149827773	0.28717331208177305	0.08745677932630631	0.2654528877376168	0.40793437033152397	0.1501171651738742	0.14036363638500068	0.296731232005747	0.4819949207435351	0.09778872132380156	-0.1699028032807806	-0.002501101280741577	-0.006523910048837985	0.16326148024426299	0.2912735313934031	-0.02299936139685356	0.2644768355177114	-0.05651391880274298	1.2853453657315619	0.502172606972534	0.2198048700887474	0.5327783957840004	0.3884041565244841	0.40019190564961754	0.39473985863588507	-0.13746607713935358	0.15495457011772998	-0.14472952914004264	0.3165127244932544	-0.02794158007308971	-0.4437954714508083	0.07168911030943756	0.06945772155621063	0.13246364466211916	0.2993540070541885	0.0498593828434003	0.15588826494832295	0.5497683673313699	0.33834559515637125	0.7886263765289013	-0.38065197495645603	0.34241516985259535	0.5444197511404208	0.08632581101786752	-0.039759514945579146	0.5736910400420664	-0.1754225533768693	0.10662481309815473	0.4447286463870544	-0.607070115636817	0.9181798222286227	0.3134648500171701	0.04773186672310725	0.06164933964535685	0.16031949157607536	0.17719210804172647	-0.04821279791318711	1.6406140053553266	0.24236517102001817	1.1692157081315862	-0.7389823507892102	-0.3803251431323216	0.288283429610949	-0.8040008196721425	0.7151164870209323	-1.1047757810456562	1.4206374552124164	-0.6036783201279893	-0.305746402714142	0.7530652303010869	0.24236517102001817	-0.6032889797255859	-0.12347177404580038	0.2833606672052939	-1.023468124065027	0.8923259299290037	1.1571148268831006	-0.11915493985038783	-0.051660050680068015
1002	discovery	Whole Blood	0.2941382473060264	0.12929158857289208	0.1137124649550486	-0.13741648661549952	-0.18044715884664828	-0.36000576374578724	-0.154404213536627	0.19043710126703642	0.1468443857183626	-0.1448849544625273	-0.042997843374018685	0.2667158449432424	0.11057320903843897	-0.3461859055312535	-0.023475793105400745	-0.07302979248877166	0.5013764438622665	0.016950519283979275	0.20314996361955887	-0.6699425688448907	-0.30087402830602633	0.045123810451864296	0.07291895020112513	-0.3162983475511551	-0.22568553002355082	-0.38389357244586947	-0.3021486431252852	-0.16077725124792835	-0.104197545685351	-0.28565839378123686	0.26238005353681193	0.5681645505198974	0.3166412303376538	-0.39841481900698633	0.04702570068777103	0.42354505606546977	0.16529695794852559	-0.5375428490175648	0.4703315743391958	0.025288761690065293	0.4151796012376487	0.11432400231574713	-0.24460763192531942	0.07810116427745266	-0.11833940304512652	0.4275313622053695	-0.0467225526624472	-0.11263261970399904	-0.14780675422544765	-0.09510390870435373	-1.8260984159647777	-0.5081865305433497	-1.1574390434187227	-1.0260349044871782	-0.4660435833032771	-1.614763128645043	-0.5844648143267106	-0.07037674196825555	-0.8011299581711371	0.4845092994216602	-1.1282539656744572	0.24238288511589817	0.52129182926413	-1.8816284808612314	0.26151533695712603	-0.7773341184010604	0.32487802194123894	0.6821068433377003	1.2175230639669088	-0.28915498457137023	0.024735176567535634	0.04640746069308366	-1.1282539656744572	0.7114428253461695	1.1940774723075527	-0.09125444343499639	-1.049490576409242	0.1795369644179574	-0.6588402981176396	1.8993078822179874	0.7495315789042196
1003	discovery	Whole Blood	0.3713165503543704	0.3002143816148181	0.1782852747961783	-0.05355710642731668	-0.01777562534618815	-0.13411071163912805	0.12720574083642314	0.014568896917679795	-0.03584727763571204	0.02218965441842108	0.08685552525562021	0.24606716858888325	0.2027385801526464	0.09124481597356782	0.015289675267202128	0.06589538607460907	0.49762446186394255	0.10195693624841196	0.2990838031897972	-0.14321920681686898	0.6858560477166797	0.1254492837378271	0.1707997831696834	-0.13667536976768155	-0.14813452120743614	-0.3210623030115217	-0.07274097247398166	-0.04166458232716381	0.08459781132350591	-0.02868383826846912	0.3401795115465057	0.4047202404551499	0.40007254043003543	-0.06418907177900063	0.004022672293485254	0.40283242285015425	0.10347333087671835	0.06525180948526117	0.3576624836254935	0.07165726259584419	0.3181556321046867	0.22545012427588992	-0.21427752566516556	0.17263199237308224	0.03736165953790285	0.529835313568786	0.11331093179754946	0.42327519488652515	0.06359266433397724	0.3301238565916645	-0.7368046364795542	-1.1570588463163585	0.5536805105014818	-1.044954538245428	0.28336838700833417	-0.4985042757028661	0.00820280719646238	-1.1322433009116943	-1.1352837520254506	0.5182201759878069	0.1646745593151679	0.2470033982413564	0.7511765914559095	-0.5502241092697191	-0.33720678635190376	-0.46503471003653907	-0.7595478727935521	0.8946863805717786	0.49042182615417773	0.3971775800709052	-0.02511321392984661	-1.6846958507200769	0.1646745593151679	0.6177851207940762	1.2522636070317423	0.7737336444437111	-1.1631358143380164	2.2416018548400682	-2.107863527668231	0.7566215787013764	1.0770877737581535
1004	discovery	Whole Blood	0.18597729202775434	0.06915972635192989	0.1728700720061175	0.06125033295723057	-0.03222087282369852	-0.08156549685352169	0.13019446979592986	0.3015006899748002	0.022374104822478456	0.1438531039926539	0.23044183074852728	-0.03282744600961862	0.056792765593082384	-0.15063961668695952	0.034363958617414606	-0.038519940335493046	0.11306124156790459	0.1159472753432194	0.3003337491854279	0.2775522878014747	-0.3192643871215553	0.028527209462825817	0.168517605780672	0.31138783429205286	0.23895975833800648	0.2676597349434425	0.3417442464690903	-0.14947771699870055	0.015513294506322243	-0.030389571075371824	0.3183323121537776	0.24720306996160674	0.14734211366951752	-0.28800681141274626	0.14865654571426787	0.016763643543018708	0.19275502692080734	-0.2587682195322314	0.545306174495255	0.06621286889940187	0.28321272636081657	0.04171773096606921	-0.1713176028139856	0.36579416436428247	0.31247621680503923	0.14884402229010585	0.041447860900040184	0.2914570520913008	0.12905997959552545	0.16188032633766516	-0.7085170619877628	-0.7111708339927931	0.26237003803299896	-0.2813154019000431	0.41691728066911743	0.1720741325812768	-0.5378135756901945	0.07172635775862624	-1.7111818207652396	-0.5490609340319177	0.9478356847023495	0.8523160068006383	0.7151185010514187	-0.4056075245828167	0.3007153782033114	-0.3591158175058621	-1.445926893610528	0.40034071969797913	0.8076900587876956	-0.106699100234181	-0.9091170886271854	-0.3717283997946253	0.9478356847023495	-0.3133090113555295	-0.208450120924353	-0.12192770205585769	-0.16631861827018646	1.5198171833683314	-0.4252454774116986	0.5451985812348688	-0.007604431741086045
1005	discovery	Whole Blood	0.4212752965235294	0.1811377609809687	0.063583056741797	0.3599808910494375	0.05505950443736809	-0.025988774479067108	0.14141329838718908	0.11700339265394889	0.33987494255304035	0.3012096732514944	0.3408836556582649	0.2501537125355604	-0.19686272638593774	0.10818486665577047	-0.055949641715806096	0.013164877311964732	0.35613741898080614	-0.18361759602749758	0.36200153521368644	0.07098753045838514	-0.05569187615225605	0.2450481164466871	0.1702976523885152	0.08649253411053412	0.2867360194526271	-0.1533331964064429	-0.1877557214873654	-0.18444680546845255	0.1206072809878167	-0.17429225810839694	0.27301508461139035	0.1787149697350726	0.309558178986887	0.086316090333573	0.2359562002614482	0.3256685310975987	0.3586462950842208	0.2219948037672067	0.42279342951910964	0.2840878183793563	0.27282601797256345	0.5112611191483044	-0.16420425107249884	0.21853262280092248	0.3283633964135548	0.3543644033731329	-0.21248358378191126	0.4474644578998058	0.40258782711484026	0.21937747463617793	-0.36228340926843083	-0.17349173088277436	0.5322989558631344	-1.189098934219878	-0.8865143153972812	-1.505272158734781	-0.3954590809030309	-0.22839855382115082	-0.8853506523076791	1.1271343460071321	0.2012926268020096	0.30672900716689655	0.5185903009259978	-0.04456274610531946	-1.0975640685497086	-0.6529617069518712	-0.3620649492086851	1.5304744410914617	0.49565573559204584	-1.2231522770489711	0.22430678774043275	-0.6223107798146904	0.2012926268020096	0.45811955601925514	0.8103290999958743	1.7204409054876804	-0.4738703552457182	2.1753352678229767	0.2213278585820354	0.050366399000297046	0.8773284751138682
1006	discovery	Whole Blood	0.20317924373291643	0.1003700614658694	0.12020178106341091	0.38939373022112167	0.024828987492100923	0.14947038572614052	0.02573649454176748	-0.19054677410719556	0.2756540732601824	0.20061362931648166	0.13262358883034267	-0.15241092562485056	-0.1828815497375499	0.03152767131882349	0.01818707128774435	0.08560731008862822	0.1985634098822144	-0.04390968506482442	0.09149634083425497	0.021865592620848265	-0.12035429480461568	0.22843111511756264	0.15347718723888612	0.6771234538331695	0.3876345616454401	-0.15189082875874618	-0.02874382094380061	-0.011209190718401162	-0.02155339697520042	-0.03508996605283839	0.269185037433642	-0.42065627460359534	-0.2659051370855533	0.10716077414109075	-0.06554874661281299	-0.25792612022263783	0.2954073235472845	-0.7981890260580541	0.11063603031128197	0.2896163538120777	-0.0959660588352945	0.44440153883825984	-0.04987975363507944	0.13086243549283957	0.5117658045071956	-0.1580268309499471	-0.1534033367780438	0.30488351613014597	-0.11669118916755233	0.06369860556142315	0.158156749154259	-0.5904767578701491	-0.4038503607647619	-0.39641219700976027	-0.5230195645294469	-0.06037289448126502	-0.8972574068804503	-1.0429525818969867	0.0064606592252067566	0.31492027685939455	-0.09801205472494515	-0.10161561307556129	0.23225197506298134	-0.6900148049328001	-1.1657031110382843	0.38225509135640656	0.6043324065449038	0.8403625043413295	1.0189657953941746	-1.2133896526299894	1.7938076883415843	-0.42694859125901696	-0.09801205472494515	-0.4431107981601068	0.4383231635165272	-0.4632447071989597	1.5128345427489727	0.838342298881205	1.4150612264290903	1.5374613150032577	-0.14524277786060388
1008	discovery	Whole Blood	-0.03845790145374262	-0.08442245179470231	0.0849756953009023	0.42391551485434875	0.25148250586510307	0.23671264534389058	-0.016930579794825196	0.056435062069335504	0.18116942886909582	0.09811491063409597	0.024562959690745092	-0.28569601446507475	-0.2205068027847031	0.15285113100713252	0.1884953677256816	0.05565485356059402	-0.10600242751647779	-0.05385360772292762	0.11118577910251343	0.4054919556894144	-0.014958298609367298	0.17152093702065446	0.048629859104023516	-0.002275473691604848	0.06669255501948333	-0.5369680721981159	-0.37291863848888457	0.1353671011727	-0.00989445683340796	0.12559726760534168	-0.03184409968465731	-0.5251135318248481	-0.01240242546179774	0.1419616290068662	0.05800709186664421	-0.6963929880396403	0.05586440405128001	-0.09189556016423328	-0.05764439706209852	0.11125090893328522	0.00662294636546015	0.034419651009897335	-0.006025043267330803	0.04387545150728763	0.08667776014849822	-0.014766715552439132	0.16236029327690885	0.02997617058671059	0.1611386083737344	0.021784502277546077	-1.0449850732641979	-0.23192124441774772	1.3795020220110814	-1.1732600520032685	-0.9969882295888353	-0.19949273278756588	-1.9469309269112938	-0.2659448260671371	-0.8403498406601255	-0.2079644907272682	0.5648933517726015	0.11028679877020006	0.37569542050296156	0.21073590279749094	-0.07579209362382111	0.25860234477221633	1.2048753624713144	1.048227950365459	-0.10984959719242543	-0.02045937677472809	0.19126875775376861	0.2515733525147932	0.5648933517726015	-0.5306154655221443	-0.059869411167752296	0.4254345942947086	-0.7844345779672217	0.2978730791718409	0.09291191171772453	0.1804642796127865	0.2799978339713444
1009	discovery	Whole Blood	0.08980841443413136	0.020692307227068107	0.28724140163145523	0.14409261764837045	0.040290729580289626	0.22373569348183342	0.10002608106061296	-0.09549684867080636	-0.0056423482357300615	0.10877334249209822	0.09035488321585314	-0.22460509335677178	-0.08908672096477158	-0.07370826431468205	0.08983492305283099	-0.10492012438017888	0.006587533012324988	0.09516376008961572	0.05806568615184751	-0.03315372574617906	0.29850970893141143	0.19866720885203668	0.09223953755147378	0.360591812055598	0.220923421371209	-0.04328140264428837	0.03128268425522179	0.0009587612773163184	0.12903344842506417	0.10097262161392832	-0.03426406508743429	-0.43857504079692083	-0.1726052362562471	-0.03144671893452238	0.128327808752167	-0.5040233856001956	0.0733403861819726	-0.5052521136746226	-0.01889996278939747	0.25947380742522036	0.18121147761657178	0.00256595936856987	0.021469389479379035	0.27272240725707164	0.3480969827672998	-0.09013655661619997	0.1977027825214286	0.08749091003601805	0.23217868434813957	0.16409766575815443	-0.7810386503248922	-0.10523758512621678	0.7117549482000873	-0.32549280319913065	-0.055110240689385845	0.6127045085985509	-0.7187221308846032	0.11455892501421244	-0.6740022739525817	-0.03068162559782739	0.9310775636115509	0.30271059227666386	0.621375676841278	-0.21728499086254371	-0.19514498604130204	-0.43887076901711874	-0.7705966587462553	-0.538292471334378	-0.2734706558378575	0.08385743851839983	0.8531358397278408	0.05556431471432344	0.9310775636115509	-0.4638768869473056	-0.6203188612130018	-0.245773309025067	-0.8301678601569044	1.1512017333965057	0.8687314107484286	0.5208557739892719	-0.8399687140317134
1013	discovery	Whole Blood	-0.08263174585626185	0.09427037571553633	0.0857264095489729	-0.2030445512523573	0.09567627273475256	0.372098765341415	0.1804155380210663	-0.0030164388757726868	0.10666890811053649	0.12990908641383472	0.20558721866293395	-0.1757340394895012	-0.22868269997978413	-0.0024111430812813295	0.15031263641190268	-0.05636431703875806	-0.03139967234796109	-0.08592410726392471	0.11252246191805053	-0.040564499889451926	0.10282084225617154	0.133904510918057	0.0950670035923639	0.08606559747940663	0.16039231344942867	0.6198592245331322	0.36453306583847556	-0.13716268687429145	0.02012704621715136	0.020398089076313537	0.03133191265282428	-0.1982087394591144	-0.13338721136810058	0.012549938087365322	-0.01300912013353014	-0.5231774839966357	0.09203686014572979	0.08618711991023761	-0.01062171774941716	0.32435169580026896	0.15088509861845562	-0.11679972812071189	-0.19756601053382225	0.2610322775670371	0.09519524336110144	0.10428907899820798	0.05156455151919363	0.1369519860421951	0.38276763520867585	0.0017607434535817422	-0.7153567503612178	0.06366410548663573	1.1121779636488123	0.6274397753005629	0.2124894289478254	0.5766246830685402	-0.7711590254692094	0.6675977602393388	-1.4141450073854096	-0.3695546875273264	-0.17755305728323442	-0.9012469427523201	-0.2100785647099958	0.7058441860531628	0.24461277952218594	-0.11834633170309573	0.3962327822248014	0.310906238593675	-0.2734994548945875	-1.1467700547146447	0.06686548306955248	0.6042083378750052	-0.17755305728323442	0.05643979212156591	0.43004288271145963	0.04034029844879958	-0.35350023008881976	0.40726473738030483	0.7629768198249101	-0.7917578074707374	0.6916710048227954
1014	discovery	Whole Blood	0.120937472930033	0.09702154173650819	-0.14410353447516103	0.2658249459311001	0.31320793935517427	0.21750657273626836	-0.010559176290014414	-0.08316125742926085	0.4534677077343267	0.2388010400944717	0.22494932550244673	-0.2000109085570843	-0.37999032669978466	0.15444083879575804	0.20940359503446931	0.17494574891482967	-0.09610370013315903	-0.2661164343156276	0.22459861146357382	0.34408236939984216	-0.25882611964972657	0.3361037712729529	0.04066164387312043	0.22927831324122583	0.2794542441619024	-0.08439737510914584	-0.08991981487917274	0.2204234238397625	-0.0715927874929113	-0.07185471218317423	-0.07553094370427106	-0.7869575645882656	-0.39483477585527865	0.27184241330182013	0.2429751996000588	-0.49940095432915976	0.3125571307121223	-0.3569898044120294	-0.09648454897264742	0.2536729518080901	-0.20318444375002315	0.08185078881736037	-0.2392411616441295	0.3142659888035032	0.3341360600282344	-0.08798298528278642	0.01129352451130175	0.29171567954285005	0.27821027319613445	0.2765477428521463	-0.8412075719414276	-0.05951651296748423	1.263417327786969	-0.9531849172788405	-0.7253367361745867	-0.4492767242414457	-0.13393630156427774	0.27005212884939866	-0.9348949321022135	0.37241780539134184	1.0375478424004367	-0.49096872899986566	0.3078672976341552	0.01757082576126423	0.1920495761143325	-0.33406420446917806	0.7194244890311386	1.9892728177222325	0.05546969293913284	-0.6976458392246144	1.0694747113570369	0.9671100435501743	1.0375478424004367	-1.0658718166186647	0.8696788829739606	-0.3943698441050255	0.19148838553822028	1.1294737980399157	0.8506420395051614	0.10912922840127576	1.7980664418541923
