patient_id	cohort	tissue	NL__Hallmark::HALLMARK_ADIPOGENESIS	NL__Hallmark::HALLMARK_ALLOGRAFT_REJECTION	NL__Hallmark::HALLMARK_ANDROGEN_RESPONSE	NL__Hallmark::HALLMARK_ANGIOGENESIS	NL__Hallmark::HALLMARK_APICAL_JUNCTION	NL__Hallmark::HALLMARK_APICAL_SURFACE	NL__Hallmark::HALLMARK_APOPTOSIS	NL__Hallmark::HALLMARK_BILE_ACID_METABOLISM	NL__Hallmark::HALLMARK_CHOLESTEROL_HOMEOSTASIS	NL__Hallmark::HALLMARK_COAGULATION	NL__Hallmark::HALLMARK_COMPLEMENT	NL__Hallmark::HALLMARK_DNA_REPAIR	NL__Hallmark::HALLMARK_E2F_TARGETS	NL__Hallmark::HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NL__Hallmark::HALLMARK_ESTROGEN_RESPONSE_EARLY	NL__Hallmark::HALLMARK_ESTROGEN_RESPONSE_LATE	NL__Hallmark::HALLMARK_FATTY_ACID_METABOLISM	NL__Hallmark::HALLMARK_G2M_CHECKPOINT	NL__Hallmark::HALLMARK_GLYCOLYSIS	NL__Hallmark::HALLMARK_HEDGEHOG_SIGNALING	NL__Hallmark::HALLMARK_HEME_METABOLISM	NL__Hallmark::HALLMARK_HYPOXIA	NL__Hallmark::HALLMARK_IL2_STAT5_SIGNALING	NL__Hallmark::HALLMARK_IL6_JAK_STAT3_SIGNALING	NL__Hallmark::HALLMARK_INFLAMMATORY_RESPONSE	NL__Hallmark::HALLMARK_INTERFERON_ALPHA_RESPONSE	NL__Hallmark::HALLMARK_INTERFERON_GAMMA_RESPONSE	NL__Hallmark::HALLMARK_KRAS_SIGNALING_DN	NL__Hallmark::HALLMARK_KRAS_SIGNALING_UP	NL__Hallmark::HALLMARK_MITOTIC_SPINDLE	NL__Hallmark::HALLMARK_MTORC1_SIGNALING	NL__Hallmark::HALLMARK_MYC_TARGETS_V1	NL__Hallmark::HALLMARK_MYC_TARGETS_V2	NL__Hallmark::HALLMARK_MYOGENESIS	NL__Hallmark::HALLMARK_NOTCH_SIGNALING	NL__Hallmark::HALLMARK_OXIDATIVE_PHOSPHORYLATION	NL__Hallmark::HALLMARK_P53_PATHWAY	NL__Hallmark::HALLMARK_PANCREAS_BETA_CELLS	NL__Hallmark::HALLMARK_PEROXISOME	NL__Hallmark::HALLMARK_PI3K_AKT_MTOR_SIGNALING	NL__Hallmark::HALLMARK_PROTEIN_SECRETION	NL__Hallmark::HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	NL__Hallmark::HALLMARK_SPERMATOGENESIS	NL__Hallmark::HALLMARK_TGF_BETA_SIGNALING	NL__Hallmark::HALLMARK_TNFA_SIGNALING_VIA_NFKB	NL__Hallmark::HALLMARK_UNFOLDED_PROTEIN_RESPONSE	NL__Hallmark::HALLMARK_UV_RESPONSE_DN	NL__Hallmark::HALLMARK_UV_RESPONSE_UP	NL__Hallmark::HALLMARK_WNT_BETA_CATENIN_SIGNALING	NL__Hallmark::HALLMARK_XENOBIOTIC_METABOLISM	NL__pathway::IL17_signaling	NL__pathway::IL23_signaling	NL__pathway::TNF_NFkB	NL__pathway::Type_I_interferon	NL__pathway::Type_II_interferon	NL__pathway::IL36	NL__pathway::JAK_STAT	NL__pathway::Antigen_presentation	NL__pathway::Complement	NL__pathway::Neutrophil_activation	NL__pathway::Keratinocyte_differentiation	NL__pathway::Epidermal_proliferation	NL__pathway::Angiogenesis	NL__pathway::Endothelial_activation	NL__pathway::Hypoxia	NL__pathway::Oxidative_stress	NL__pathway::Lipid_metabolism	NL__pathway::Insulin_signaling	NL__pathway::mTOR	NL__pathway::ECM_organization	NL__pathway::Fibroblast_activation	NL__pathway::WNT_signaling	NL__pathway::TGF_beta	NL__pathway::Apoptosis	NL__pathway::Cell_cycle	NL__regulon::AP1_activity	NL__cell_state::Keratinocyte	NL__cell_state::Fibroblast	NL__cell_state::Endothelial	NL__cell_state::T_cells	NL__cell_state::CD8_TRM	NL__cell_state::Dendritic_cells	NL__cell_state::Monocytes_macrophages	NL__cell_state::Neutrophils	NL__cell_state::NK_cells
1015	replication	Nonlesional Skin	0.5141012175899701	-0.037636660699474675	-0.020081625238989848	0.3276725935737323	0.03323442901410946	0.06997763927723531	0.08548378218419805	0.11267946190566935	-0.12945969615102376	0.2668830114337287	0.023023644564671875	-0.04200647828886423	-0.265708240730011	0.41508337942453166	0.06233711610196564	0.06196179880938545	0.21838714301114087	-0.22312433079143637	0.09754189245060674	0.14799949604078702	0.07446264556348231	0.1833744173222116	0.12589042019550303	-0.08194583937132972	-0.029880971196114135	0.09519933772586993	0.035344834567812976	0.13464965884644417	0.16011256813815988	0.024544846414622727	-0.20886868886620966	-0.28126969572481175	-0.5142773001383681	0.29457596814491416	-0.020404711768248682	0.09175421668480324	-0.03196838912012508	0.10967084777511159	0.05025464675862446	-0.07589007613820199	-0.09493976202884602	0.2852289715730481	-0.10422392720786228	0.13090847571692116	0.07827637614197563	-0.23820993485828795	0.172726581868648	0.027583767770518366	-0.062019247708426345	0.15070685955072774	-0.8928089492629622	-0.4479880805678343	-0.30538443346298333	1.1339184600041983	0.15405128381574948	-0.28996540724819847	-0.054613956258319524	-0.551476091046821	0.4758044035778197	-0.6894709924615097	0.06764481692526642	-0.8591073084412137	0.4889621851784301	0.5923264479449635	-0.10916450224138378	0.9155456602154418	-0.7568794814405352	0.7134814009033461	-0.1501513311836172	0.24420033040528247	0.24365535429926824	0.05652049744557747	0.3356542160173709	-1.1362301729183188	-0.18202923206441762	0.11474178666424054	-0.018434977047365464	0.2214365811097061	0.5923264479449635	-0.26554532384829815	0.4212981460400954	-0.5500139958528172	0.7083109243214742	-0.5199478957912647	-0.4170213159974847
1016	replication	Nonlesional Skin	0.4108320444865057	0.35531203394056093	-0.2625744752240286	0.09237331718470833	0.019631611313828665	0.11312142648933994	-0.06422480825799	0.23141458717201915	0.13398105213677686	0.1972738185597682	0.19328965738608703	0.11198826628452185	-0.12007218082407221	0.20420629160844556	-0.05902153695635998	0.06041586840491917	0.2162781926138435	-0.17655321544782082	-0.05382334422318865	0.011964669613952771	-0.0386924038923271	0.163454791587471	-0.011983614939362197	0.16256711307134153	0.14948394651625785	0.1503778951339938	0.16703353433610452	0.05915438638650959	0.07516399085638342	-0.18924987687604905	-0.18852828993934645	-0.3308063087398019	-0.12032459176414455	0.300809347827646	-0.19232853530893326	0.10179290978228017	0.05392658901792234	0.052983923013117565	0.04966870694231591	-0.019764247078771197	-0.6038684668546819	0.26406751625540104	-0.14451024750150698	-0.22498984507141342	0.011512899246928283	-0.26403086228817796	-0.10961736877015651	0.04157412377068078	-0.10976836034997184	0.1797731709946261	-0.1587584763976539	-0.10797753280675626	-0.32044910986939146	0.5150227312503736	0.7385891121193957	0.23173871664645543	-0.5153803333700517	-0.015438340352476343	0.4222488529338069	0.4395083272152779	0.06066023858404102	-0.23634530411900312	0.6051751527757525	0.6401484250528542	0.404073439493498	0.5990880391773269	0.6998663139488908	0.44880937185045355	-0.4009982886572653	0.32224228509325165	-0.10080341610990806	-0.690267555017305	-0.4186017391385168	0.3169421906990826	-0.419282651438074	0.730746567764096	0.4408142938337437	0.32726822502339753	0.6401484250528542	0.566005926156528	1.377587320483982	0.7857615523697302	0.998635832599879	1.4079358745630104	2.4172567087829426
1021	replication	Nonlesional Skin	-0.15132769250679365	-0.543826461403066	-0.1525378654230404	-0.3415357211105159	-0.35750872073893203	-0.4513022217072174	-0.30806938960069136	0.05440217562736137	0.20888790804713245	-0.45423277496676434	-0.38741474702579876	0.03740145718481171	0.6910053891092701	-0.4292300396528301	-0.2907695106992287	-0.1972213072658379	-0.019258791400620492	0.5053106944708108	-0.16879118836141083	-0.372714439869301	-0.15107718950216478	-0.2966093757083767	-0.35021229920586255	-0.5949158215687033	-0.4548753945756308	-0.6072315261659227	-0.4948186318347396	-0.246506137520359	-0.3813416476141043	0.06252484614703885	0.24999146497631153	0.4994100915573553	0.34566776751663975	-0.33443165300444183	-0.38901365917085	0.058923348415389334	-0.15773996256370199	-0.08209102937379836	0.10291864413307844	-0.16455455393157428	0.02820353653266077	-0.1625901777870392	0.2299031343770232	-0.30707266958933227	-0.5265019070081932	0.1332934759543017	-0.1471749790932959	-0.11338105521764397	-0.2936577379465176	-0.15796786993990256	-0.8712275817778627	-0.7212221226064552	-0.8018850388954295	-1.1025732536727635	-0.2311580640294789	-0.43707900672574773	-0.2841159211966706	0.18433639149822442	-0.15930255048987987	-1.281425497046413	0.14697601698335275	0.12813029750457763	-0.4773778840432439	0.05130827510310182	-0.2803000240896475	-0.335944390552943	-0.3831747525675704	-0.687652215768691	0.6873900893232977	-0.8672512219610586	-0.7578897692668225	-0.5780257452438373	-1.216675652125177	0.24073459203298342	0.9173008069397862	-0.5345208786226754	0.3654000464396727	-0.5820452072095994	0.05130827510310182	-3.1777753109955773	-1.2604690332651256	-0.8266453659124668	-0.976077909647461	0.7048802808260968	-0.5734483340661153
1022	replication	Nonlesional Skin	-0.16366492174556235	-0.052885088609398105	-0.15279359580496063	-0.3913454547831974	-0.1998119002533716	-0.2985355866148296	-0.11931815409562818	0.12124713234455518	-0.01575561418302053	-0.15111861578470265	-0.10203993143530785	-0.18054098955711648	-0.2494060045877385	-0.2277434958896899	0.10371678871325218	0.02521153548726616	-0.08692808598971233	-0.2248041875713127	-0.1701707834932705	-0.2911741119769437	-0.17570462810276738	-0.21741912757855208	-0.10811341830387862	0.18626972932933689	0.13240682984914967	0.06494507170696033	0.04550507401739001	0.05605079517654605	-0.19124336044243437	-0.295654721106704	-0.17281424677676013	-0.5572635852749659	-0.158426111982192	-0.23341432538542475	-0.13163197885798605	-0.2414350536936075	0.0589857471108133	-0.22882480038959951	-0.016789814818603324	-0.1907795673657778	-0.45576771858182197	-0.04474250502101411	-0.09185002673851951	-0.19019796879283193	0.17602746846984904	-0.32491928096454253	-0.22810536174099472	-0.01001442726895889	-0.2593148465704905	-0.025973547948071045	0.3137703642961262	0.17674887230229555	-0.3957100898223702	0.5213600344885178	0.6598151860167171	0.15117970382385035	0.017875724277150215	-0.7287331957847849	-0.4424254035038331	0.2406486125245083	-0.630768052395803	0.11890273351642759	-0.25720298720373436	-1.4051920396432085	-0.9699480769716493	0.1595181635601609	1.1667463942320242	-0.3132082251963145	-0.31207386371885215	0.6994205696535143	-0.16819226174038843	-0.0828523645453165	-1.0964638633111876	-0.7047783450163679	-0.06455944798220976	0.41862751577486645	-1.3481746200116693	0.6047751688489257	-1.4051920396432085	0.4857098051215874	0.4363990932697573	-0.09961228969285324	0.6890640251067299	0.25994866733090716	-1.8290335825983173
1024	replication	Nonlesional Skin	-0.19466048024934232	0.18722803170428154	0.17793106541145187	0.13009576607660733	-0.11143378357611307	-0.22102724922272085	0.032739645185463954	-0.05156865044480623	0.013549704554399404	0.16997180485489785	0.028020961889754913	-0.40706558866088355	-0.5966413473430346	0.1503345492002894	0.007195139068745196	-0.3441655993460219	-0.16454000205939417	-0.5291326225514978	-0.24142809696124345	-0.0122982997946236	-0.05304968442723777	-0.06617843394625661	0.056569413619931626	0.0933206595655412	0.08152133338564717	0.35100798483354706	0.2805198122620019	-0.08339243628656165	0.2917942636914913	-0.16822221393414802	-0.26463934606705164	-0.5150574722229487	-0.7820552791634607	-0.18004133905713826	-0.22511780864745054	-0.4177418368008339	-0.2608784420969076	-0.12907053153430686	-0.1320160354402767	-0.29442657526627	0.26565241334054934	-0.30547010157190074	0.001220623178557099	-0.11102657462556585	0.07894255966294325	-0.22264705619465794	0.24604480605879486	-0.2019344143397423	-0.3405856364363136	-0.2045727049372447	-0.5954588904856297	0.634327164934835	-0.6101394672464394	0.4961024542156607	1.3827085546214661	0.14101900112124774	0.1475557533273918	-0.1977739749238705	0.5022777508605021	0.031029028568093225	-0.23819005180518427	-0.6506421813615474	0.4714402744574777	0.32994570677009044	0.5074447861525804	-0.11913873162387764	-2.234219045783127	-0.08014497897980612	-0.21212025850684466	0.7771174995304857	0.9148742486557029	-0.3815673672984542	-0.9236231911013038	0.40256119929616324	-1.0085477264079066	-0.0864207041194327	-0.8024069370536027	0.29713556688992215	0.32994570677009044	1.1961199752674525	1.129014840337662	0.9967070012700788	0.3926547929696944	0.07843511040504342	0.5362711118351573
1025	replication	Nonlesional Skin	0.056770032415827766	0.3050635471127842	-0.010265714771046914	0.7696808489441916	0.4566546636580647	0.17033549044609542	0.2842940726314242	0.05475007311318059	0.1765876135035157	0.8036346719715889	0.5511599842327398	-0.19161237756929358	-0.4156273111010144	1.003854146805377	0.10959198995052286	0.01255509588276207	-0.12117727900513038	-0.3624813624228434	-0.027049636525128606	0.3508854235507519	-0.03470596400365253	0.2537691866134469	0.34061129593572526	0.4771049585220923	0.5088297227692216	0.09281233124444364	0.19525966046250948	0.04596359879166956	0.44966258210338517	-0.030721584801484847	-0.07613312068111297	-0.36541076557654134	-0.19044337624533852	0.5758297617938543	-0.06464654635331929	-0.48117744235868876	0.02152684576015326	-0.04627488495602467	-0.05715769114912863	-0.05516382885272124	-0.17248180211987107	0.051213944348596496	-0.27807630920458154	0.3349065261494873	0.40272400820212284	-0.10667593088986581	0.4306489425164913	0.2192025035630613	-0.157905679088555	0.18544040313510576	-0.3006094010303756	-0.5856157759067638	0.35090893428959363	0.05217249286157606	0.43763670655745046	-0.09926255146551717	-0.3403429926595303	-0.40546113371726705	0.9863472425251434	0.3842100214830327	-0.42701360320326565	-0.04548069415031284	0.0003588194217620799	1.1842971490363658	-0.7345771428539549	0.66682823864052	-0.25535115771331574	1.0940232595040733	-0.2804652243854464	1.1229075163348592	1.0594487411249074	0.24480880185333592	0.9733635889976908	-0.6410711295711822	-0.694130584392682	1.1931870804174007	-0.8091982546791309	1.673792220261275	1.1842971490363658	0.7563363321537894	0.20015596928602528	0.6601084900614799	1.0681347130013779	0.9097377834117049	0.044993705755416065
1026	replication	Nonlesional Skin	-0.1409651217573644	0.7905737998666158	0.1707776198923818	0.33485719263498537	-0.1305364089388554	-0.0902518734786697	0.20658344311626017	-0.09537294112305165	-0.18678335598593152	0.13715122809059213	0.4671732575080853	-0.44872181238489567	-0.0874941697966166	0.19595788825193655	-0.12467062452852487	-0.15252955295664702	-0.19556309397568852	-0.0733596450189188	-0.1438587845248397	-0.12742770751522922	0.008742707588419756	0.09064226012376962	0.2660359559178545	0.8264903530601879	0.6037565903541323	0.78803983776371	0.7844349732491612	-0.18812524775772735	0.4958230947702903	0.028043663565685793	0.02241266510892202	-0.3185426507616239	-0.879135253560947	-0.24773141815936034	-0.33890133388596233	-0.5542672056776131	-0.2175177326632347	0.02096116568152924	-0.23561882574168544	0.20237134034828683	0.5466605435717276	-0.27030169699540324	-0.04332300792996131	0.11302586403639946	0.27859333343402193	-0.06079505220250967	0.36121009773955703	-0.2352501385383127	-0.4760446606684881	-0.14044929232847653	-0.0027400775847886555	0.37570122300015224	0.10724060548093924	0.5651035660641917	1.8132542909187144	0.3554875723371101	1.6732903357898543	0.5163003368717031	0.673157731621317	0.5785238766489175	0.17119083287548706	-0.9166051567707062	0.7231766511478923	0.48072261714602266	0.4933960046991174	0.3885620331388384	-1.10505524251483	-1.2582143264122918	-1.3597260908970885	0.6134795633662058	0.9273793153711853	-0.2883098479560162	0.12885044429390802	-0.23029159143460576	0.09470977901135032	0.029589074456339126	-1.2680713771196506	0.7563757853939539	0.48072261714602266	2.0027856742877415	1.3295617766702097	0.7380029801134456	0.8923835389468013	-1.0117575783678354	0.824010324724089
1027	replication	Nonlesional Skin	-0.08382645194060921	-0.42370698805866686	-0.03517970024221825	0.1470619916778996	-0.3136991530124538	-0.36413979489692194	-0.24631039411859526	-0.05482410046690818	0.00016761932963928658	0.04799688723618093	-0.11580177224492454	-0.5535001056339733	-0.6187537740437724	0.2626124140081705	-0.2456798714854208	-0.4154058771354269	-0.09771754162739989	-0.6047003600379945	-0.4853535154315121	0.37696764272767497	-0.2389389284312406	-0.2637018434192042	-0.09835573434857055	-0.2589240307783273	-0.1511807754552416	-0.6346344754114744	-0.4083756820950945	0.016304909010309128	0.1858765991547494	-0.29541825848934844	-0.5318427415048381	-0.6982500894749532	-0.5163902622023583	-0.03715854504171106	-0.19614787300330827	-0.5767216350627888	-0.4568247328196169	0.18261805189427938	-0.21053506089113896	-0.7133129722613576	-0.1766456884051145	-0.5341262284366752	0.02244944009514108	-0.0869989619856377	-0.2156427421350085	-0.44812065662612877	0.345433984677398	-0.2524974389525657	-0.3932675802755327	-0.11814686288248603	-0.8796452326945533	-0.0348089645376907	-0.8966471656745766	-0.23286958843873623	-0.7910654810040856	-0.20355848338442364	-0.8980482039244904	0.42934013087734857	0.7751887255360268	-0.4828541693193281	-1.5425300677976903	-0.63785273460381	0.827651984500509	0.707647938970285	-0.3219416230902108	-0.3669244346363175	-0.7700692695155604	1.260045735625999	-0.4050607953842567	0.3661877798084898	0.23985839325093655	-0.3012835359274053	0.09559179475141893	-0.4352155159439939	-1.6012734458728008	-0.34813887744999106	-2.3627945589024453	0.6018734250009696	0.707647938970285	-1.5815465856764743	-1.332915016128453	-0.5334688605570521	0.2148017791576028	-0.722440698978674	-0.3908823996480001
1028	replication	Nonlesional Skin	-0.1497191422994901	-0.2598447495039755	-0.4408973955627606	0.3144953804287597	-0.09219900986437302	-0.2871776096891562	-0.3825379195929653	0.16010098997515884	0.13486724896704105	-0.01401090206823391	-0.23848579541076853	-0.5163379976954219	-0.7293017220159483	0.26299925619333586	-0.1903150443049589	-0.2296693616892732	-0.18177186802787257	-0.7025601521333882	-0.40518688764986643	0.10679576640565247	-0.35433221506955453	-0.09399936773278379	-0.20214684822365983	-0.0794098069262926	-0.013128308842126048	-0.084832166886023	-0.16329450670869622	0.1589413980864354	0.022317621236403355	-0.32134917530798723	-0.5963328641454253	-1.1227751425500128	-0.37772385608267334	0.2951841975741647	-0.14741312765073442	-0.7796554720511069	-0.3124641229441533	-0.6561510187174205	-0.1212927666219958	-0.6237079151487445	-0.821346472925719	-0.4104660364527739	-0.2321110545860013	-0.41837798400636167	-0.17727844574611784	-0.5922934321722012	0.01967720192185587	-0.3310556930452431	-0.3522216954959903	-0.09837733456200098	-0.3463323192595085	0.07473096300795586	-1.7502429040045395	0.38840753837178454	-0.10152387927504554	-0.5937718733435823	-0.6977874978947205	-1.049510660342581	0.4080732030808356	-0.35106206625571423	-1.4097743085363312	-0.7475129379720135	0.9004472599062396	0.8676259389600125	0.3570312360500303	0.22991555991394425	0.7137649495975176	-1.0837720830448216	0.6089803284314106	0.928508238214024	0.7709725796172435	-0.007663753328639375	-0.8766926336549762	-1.803384560164523	-1.5527945955764175	0.12087879058020948	-1.526963405524742	0.7157785282085807	0.8676259389600125	-0.3207338974529438	-0.5162681598529132	-0.1963180903533716	0.5989137242526681	-1.2570855002699979	-0.07385273467620776
1029	replication	Nonlesional Skin	-0.06327611637651931	0.25885108009646585	0.11640163101119703	0.9043522634082007	0.41727499462957957	0.4465164923884407	0.2561918677553993	-0.18869506630886	-0.20790938955150884	0.5116153087791271	0.2769448184767389	-0.24543972538288128	-0.0845880456979221	0.7083234707869834	0.2011477050514906	0.11024939679805267	-0.12473765800755407	0.14403449677054278	0.1337565576823795	0.5133748826314964	-0.03533470036990056	0.24981025882921046	0.3274698580544165	0.49778737258707517	0.2736905035995356	0.9861263811240529	0.6052674870022425	0.10824789380863062	0.27358926810683243	0.3553399092137272	-0.13124471207270022	-0.40756394313055033	-0.1298086443461732	0.49581630940739746	0.2931932272458732	-0.37203667635542886	-0.04429235699705378	-0.07103062931742192	-0.03199807787104732	0.049584060553418983	-0.0279278359712365	-0.1500659339075969	0.010052688368080832	0.43107394196915216	0.28589664994018604	-0.1365374317784987	0.40599128118443617	0.13210819502319301	0.2685990142561342	-0.019934110964524965	-0.7681885941249414	-0.06319049625177144	0.1279919485421482	1.7154535280164136	1.626410784063105	-0.3242682527070793	0.19577228082084056	1.0470292473965435	1.1084534277256755	-0.9238714667121319	0.5481152675045031	0.4948476135776816	0.707407260314415	1.558170044564058	0.689554858977012	0.722373767055398	-0.4823023910389461	1.051038059372444	-0.17598767272633692	1.3437360105011633	1.1696300667725472	1.4958068809636746	0.6632088080300791	-0.8161106388333976	1.1506954707614212	1.1352509934345107	1.1335013293042038	1.145542044869398	1.558170044564058	1.202194875832507	1.8114384025044823	-0.15088854919893255	0.6192985184142066	-0.6861178575222477	0.7290796162637876
